User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1004673,P00143842,M,36-45,16,B,2,1,5,14.0,,8682
1004673,P00106042,M,36-45,16,B,2,1,5,,,6931
1005833,P00242142,F,36-45,0,C,3,1,5,9.0,,6877
1004901,P00010842,M,26-35,7,C,1,0,8,16.0,,6155
1001880,P00032042,M,36-45,0,B,3,1,1,2.0,15.0,11455
1003460,P00116942,M,0-17,4,B,1,0,6,10.0,16.0,20140
1000114,P00057342,F,26-35,2,C,0,0,4,5.0,,716
1003700,P00279542,M,26-35,14,B,2,0,8,,,7859
1002889,P00113642,M,36-45,3,A,1,1,8,,,8134
1002454,P00320942,M,18-25,0,B,1,0,1,4.0,9.0,8279
1000531,P00116742,F,18-25,14,B,0,0,11,,,4622
1001010,P00042542,M,26-35,0,A,1,0,1,5.0,,3920
1000524,P00100442,M,18-25,0,A,0,0,2,4.0,5.0,16255
1002941,P00003942,M,36-45,12,B,1,1,5,14.0,,7148
1003769,P00289942,M,26-35,15,B,0,0,3,4.0,5.0,11003
1005108,P00348342,F,26-35,9,B,3,1,8,17.0,,6017
1003426,P00352842,M,26-35,20,B,1,0,2,6.0,15.0,12755
1004578,P00078542,M,26-35,0,A,4+,0,1,2.0,16.0,15836
1002807,P00106742,F,36-45,11,B,2,1,3,5.0,,7981
1004164,P00070942,M,36-45,1,C,0,1,3,5.0,16.0,13403
1001685,P00131742,M,36-45,12,B,1,0,8,,,9699
1001241,P00259342,M,0-17,10,B,1,0,5,9.0,,7009
1001894,P00029842,F,36-45,7,B,0,1,8,,,9832
1004647,P00207842,M,36-45,20,B,1,1,13,16.0,,776
1004150,P00000242,M,26-35,0,B,3,0,2,4.0,9.0,6500
1004585,P00070342,M,36-45,7,C,3,0,1,2.0,14.0,11670
1005046,P00140742,M,26-35,16,A,0,0,1,15.0,,8311
1002203,P00163242,M,46-50,12,B,4+,1,1,8.0,14.0,11917
1005387,P00147742,F,26-35,1,B,4+,1,1,16.0,,19531
1001788,P00117442,M,46-50,2,A,3,1,5,14.0,,7036
1001029,P0096842,M,26-35,0,B,0,0,3,4.0,12.0,10942
1003590,P00080642,F,18-25,15,A,1,0,1,16.0,,15624
1004610,P00266542,F,26-35,4,B,1,0,2,16.0,,6382
1002072,P00087642,F,51-55,12,C,1,0,5,14.0,,8752
1004875,P00255842,M,36-45,0,C,2,0,16,,,20598
1002265,P00352142,M,55+,13,C,1,1,1,6.0,16.0,15200
1003689,P00152942,M,26-35,0,C,1,1,5,,,5244
1005553,P00028842,M,36-45,3,C,3,0,6,8.0,,15983
1001563,P00295742,F,0-17,10,B,0,0,8,,,8091
1000326,P00115642,M,51-55,11,B,1,1,8,14.0,,9742
1001980,P00145942,M,36-45,7,A,1,0,6,8.0,13.0,8102
1001778,P00208342,M,18-25,4,B,1,0,1,16.0,,15534
1005100,P0009842,M,51-55,6,B,1,1,8,16.0,,8085
1004611,P00015842,F,18-25,4,A,2,0,1,14.0,16.0,19401
1003312,P00011842,F,18-25,4,A,3,0,5,14.0,,3549
1005441,P00294142,M,51-55,7,C,0,1,5,8.0,15.0,1734
1005809,P00287542,M,26-35,7,C,4+,0,8,,,9842
1002109,P00187142,M,26-35,16,B,2,0,2,4.0,5.0,3224
1005993,P00254842,F,51-55,20,C,1,1,5,13.0,,7059
1001647,P00069342,M,18-25,18,B,0,0,5,,,3641
1003836,P00177342,F,51-55,8,B,1,0,8,,,10035
1004277,P00032942,M,36-45,16,A,0,0,15,16.0,,17110
1005184,P00131042,M,18-25,20,B,4+,1,8,,,8056
1003300,P00178242,M,36-45,5,B,1,0,8,,,7884
1005217,P00111742,M,26-35,17,B,3,0,15,,,16766
1004054,P00084842,M,36-45,3,B,1,0,8,16.0,,7800
1000724,P00270942,M,51-55,13,B,2,1,1,2.0,15.0,15486
1002664,P00105342,M,36-45,7,B,1,0,1,2.0,15.0,15469
1003841,P00045842,M,46-50,18,A,4+,0,5,14.0,,7170
1005136,P00205942,M,26-35,12,B,1,0,5,8.0,14.0,8781
1004808,P00127842,M,36-45,0,A,1,1,1,2.0,15.0,11870
1004796,P00219342,M,36-45,7,A,4+,1,5,14.0,,5414
1004322,P00048742,F,51-55,6,B,1,0,5,,,7180
1002116,P00157542,M,18-25,4,B,4+,1,8,14.0,,8006
1001294,P00362342,F,51-55,20,B,4+,1,5,,,8732
1002789,P00275842,M,18-25,4,B,2,1,2,9.0,15.0,6468
1000794,P00114842,M,51-55,20,C,2,1,5,,,8636
1003829,P00137842,F,26-35,1,B,1,0,14,,,10964
1004166,P00176842,F,26-35,7,C,0,1,12,14.0,,1039
1004854,P00370853,F,51-55,13,C,4+,1,19,,,26
1002947,P00219242,F,26-35,0,A,1,1,4,5.0,,2123
1001016,P00286742,M,55+,16,C,3,0,1,16.0,,8221
1005332,P00127242,M,18-25,4,C,2,0,1,16.0,,19500
1005136,P00221542,M,26-35,12,B,1,0,5,15.0,,7063
1003590,P0096442,F,18-25,15,A,1,0,4,5.0,12.0,3423
1004886,P00209742,F,36-45,17,C,0,1,1,11.0,15.0,11902
1005722,P00317942,M,26-35,20,A,2,1,8,16.0,,1962
1000654,P00105542,M,51-55,7,C,4+,1,8,,,7816
1005597,P00244642,F,18-25,4,A,2,0,11,,,1572
1001600,P00084142,M,36-45,7,B,1,1,5,12.0,,6881
1000678,P00173842,M,26-35,0,A,0,1,1,2.0,15.0,15561
1003371,P00067942,M,26-35,2,A,3,0,5,14.0,,3630
1002895,P00361842,M,26-35,11,B,4+,0,15,16.0,,13270
1005395,P00116142,M,51-55,1,C,1,1,10,13.0,16.0,23051
1000229,P00320742,M,18-25,10,C,1,0,1,4.0,9.0,4482
1003526,P00046642,M,36-45,2,B,1,1,1,,,4182
1002402,P00344342,M,46-50,17,B,4+,0,8,14.0,,5833
1005026,P00302042,M,26-35,17,B,1,1,5,,,3712
1004286,P00340542,M,36-45,17,C,0,0,8,,,2253
1003762,P00251542,M,51-55,6,B,0,1,11,16.0,,1605
1001510,P00179742,F,26-35,1,A,1,0,11,,,1583
1002872,P00193242,M,26-35,20,B,1,0,6,8.0,,16234
1005767,P00189242,M,26-35,2,B,0,0,5,,,6879
1004418,P00111942,F,51-55,0,A,2,0,8,17.0,,7794
1005273,P00276342,M,55+,20,B,3,1,5,,,5304
1005684,P00193642,M,18-25,16,A,1,0,2,3.0,4.0,16229
1003733,P00085042,M,18-25,4,C,1,0,5,6.0,,7083
1003458,P00347842,M,46-50,0,C,1,0,5,14.0,,8634
1000138,P00142242,M,18-25,20,C,1,1,8,,,9711
1003576,P00261542,M,51-55,7,B,3,1,16,,,12303
1003643,P00303242,M,26-35,17,C,1,0,5,8.0,,7165
1005096,P00059642,M,26-35,11,B,2,0,1,2.0,3.0,8203
1001451,P00339742,M,36-45,20,B,0,0,8,,,7773
1002576,P00143642,M,18-25,17,B,0,0,1,2.0,6.0,4532
1000973,P00119442,F,26-35,1,C,1,1,5,,,5196
1005832,P00370293,F,26-35,0,C,4+,0,19,,,36
1005874,P00120042,M,26-35,4,B,1,0,1,2.0,,12044
1001354,P00022942,F,26-35,2,B,3,0,5,8.0,,6985
1004401,P00085242,M,18-25,4,A,3,0,8,14.0,17.0,9940
1004344,P00180642,M,26-35,1,A,4+,0,11,,,4460
1006016,P00103242,M,46-50,1,B,1,1,8,,,5923
1001972,P00057642,M,46-50,17,C,0,1,1,15.0,16.0,15513
1003394,P00051442,M,36-45,7,B,4+,0,8,17.0,,9769
1002886,P00133442,M,18-25,4,B,3,0,1,16.0,,15619
1002581,P00129842,M,26-35,11,A,1,0,6,8.0,15.0,20327
1005755,P00053842,F,36-45,2,B,1,0,4,5.0,12.0,2841
1004116,P00058042,M,36-45,7,A,2,0,8,16.0,,7763
1003834,P00078442,M,18-25,2,B,2,0,8,,,8130
1002453,P00024042,M,26-35,7,B,0,0,7,,,20490
1001492,P00048442,M,26-35,12,A,0,1,5,14.0,,5350
1002136,P00035842,M,36-45,18,C,3,0,5,6.0,9.0,8854
1004819,P00145942,M,36-45,18,B,1,0,6,8.0,13.0,12129
1000629,P00364842,F,0-17,10,C,2,0,5,16.0,,3486
1002986,P00041542,M,26-35,4,A,2,1,8,,,7863
1001019,P00183142,M,36-45,1,A,4+,1,15,,,12705
1006007,P00221442,M,36-45,17,C,2,0,1,2.0,5.0,12047
1001420,P00070042,M,18-25,4,C,3,0,1,2.0,16.0,8173
1004728,P00344742,M,26-35,19,B,3,0,5,,,6974
1004924,P00319042,F,36-45,0,C,1,0,5,,,6990
1000749,P00184942,M,36-45,18,B,0,0,1,8.0,17.0,11407
1001666,P00154642,M,26-35,14,B,3,0,8,,,8050
1005869,P00105342,F,26-35,7,C,4+,1,1,2.0,15.0,15796
1004483,P00010742,F,26-35,6,B,4+,0,1,8.0,17.0,19408
1000445,P00039242,M,46-50,12,A,1,1,1,15.0,,8104
1002764,P00057642,M,26-35,7,B,1,0,1,15.0,16.0,15168
1001984,P00204242,M,18-25,10,B,2,1,6,8.0,,12363
1003259,P00251242,F,18-25,4,A,2,0,5,11.0,,8874
1003764,P00085242,M,26-35,1,C,3,1,8,14.0,17.0,8100
1001354,P00303142,F,26-35,2,B,3,0,5,,,5333
1003022,P00112942,M,26-35,17,C,3,0,1,16.0,,11393
1001703,P00174542,M,18-25,15,C,2,0,11,15.0,,7511
1001100,P00362342,M,26-35,0,B,0,1,5,,,1961
1003195,P00104842,M,18-25,4,B,4+,0,8,,,9990
1001243,P00278042,M,36-45,15,B,4+,1,1,,,11885
1004560,P00048042,M,26-35,0,C,1,0,1,6.0,8.0,11992
1004796,P00086442,M,36-45,7,A,4+,1,8,13.0,15.0,6026
1001181,P00128942,M,36-45,7,A,3,1,1,11.0,,11670
1002121,P00340342,M,55+,13,C,0,1,1,8.0,17.0,11738
1001671,P00051442,M,36-45,0,B,2,0,8,17.0,,6112
1001447,P00182342,M,18-25,4,A,0,0,1,5.0,6.0,11633
1006025,P00150542,F,26-35,1,B,1,0,5,,,7087
1002796,P00117442,M,26-35,14,B,3,0,5,14.0,,1949
1002846,P00216342,F,18-25,4,C,4+,0,3,4.0,5.0,10626
1002054,P00114842,M,26-35,12,C,4+,0,5,,,7006
1001671,P00285342,M,36-45,0,B,2,0,5,8.0,,8712
1000509,P00334242,M,26-35,2,A,0,1,1,8.0,,15372
1004227,P00070042,M,26-35,19,A,0,0,1,2.0,16.0,15706
1001616,P00268342,M,26-35,0,C,0,1,5,,,8604
1005271,P00022642,F,26-35,0,A,1,0,5,8.0,,8749
1005169,P00048142,F,51-55,4,C,0,0,1,16.0,,15548
1005475,P00100742,M,26-35,4,A,2,0,5,17.0,,8580
1001466,P00019842,M,18-25,4,C,3,1,5,,,1780
1004448,P00368142,M,26-35,14,A,0,0,2,15.0,,15957
1001265,P00212042,F,18-25,20,B,0,1,13,15.0,,579
1002926,P00189242,F,18-25,2,B,1,0,5,,,7167
1002837,P00237642,M,18-25,0,B,1,0,5,14.0,,7070
1003841,P00044542,M,46-50,18,A,4+,0,8,18.0,,6078
1002885,P00221442,F,18-25,1,A,2,0,1,2.0,5.0,19425
1001447,P00126242,M,18-25,4,A,0,0,2,4.0,5.0,3244
1001616,P00073842,M,26-35,0,C,0,1,1,15.0,17.0,11769
1002078,P00304642,M,18-25,4,C,1,0,2,14.0,15.0,9756
1003829,P00173842,F,26-35,1,B,1,0,1,2.0,15.0,8323
1003950,P00322142,M,26-35,4,C,3,0,1,14.0,,7999
1003999,P00179242,M,36-45,17,B,4+,0,11,,,2956
1003945,P00189542,F,46-50,1,B,2,0,8,17.0,,2320
1003539,P00337542,F,26-35,4,A,1,1,5,14.0,,5305
1000943,P00051442,F,46-50,12,C,0,1,8,17.0,,9861
1001755,P00369342,F,18-25,4,B,4+,0,11,,,1568
1004094,P00149342,M,26-35,17,C,3,0,13,16.0,,939
1005886,P00070442,M,26-35,20,A,2,0,1,15.0,,4033
1005856,P00052642,F,26-35,7,B,3,1,5,14.0,,7072
1001908,P00156742,M,55+,13,C,3,1,5,6.0,8.0,5351
1004150,P00087442,M,26-35,0,B,3,0,5,,,5315
1003592,P00119142,F,55+,2,B,2,1,3,4.0,12.0,13195
1002986,P00109642,M,26-35,4,A,2,1,5,17.0,,7048
1001447,P00191442,M,18-25,4,A,0,0,1,2.0,15.0,15320
1002041,P00119442,F,26-35,20,B,4+,0,5,,,6997
1005857,P00271142,F,46-50,2,B,2,0,5,,,8857
1002172,P00333642,M,18-25,20,B,2,0,11,15.0,,1485
1002907,P00359742,F,36-45,5,A,4+,0,1,5.0,,7625
1003512,P00051842,M,18-25,17,A,2,0,4,8.0,,2780
1000753,P00186642,M,0-17,10,C,1,0,2,4.0,15.0,13328
1001635,P00274042,M,26-35,0,B,1,0,1,,,19337
1003331,P00221342,F,26-35,7,B,3,0,1,2.0,5.0,15173
1004302,P00360042,M,51-55,1,C,1,0,8,,,8037
1003824,P00276142,M,26-35,17,A,3,1,12,,,1410
1004054,P00227842,M,36-45,3,B,1,0,2,5.0,,16319
1001140,P00184042,F,46-50,2,B,2,1,1,8.0,,19623
1000424,P00220442,M,26-35,17,A,3,0,5,14.0,,6972
1001875,P00084642,M,36-45,12,A,2,0,13,16.0,,776
1001916,P00150142,M,46-50,7,B,0,0,8,,,7832
1002411,P00145442,F,36-45,14,B,1,0,8,15.0,,7893
1002402,P00192542,M,46-50,17,B,4+,0,1,2.0,9.0,12025
1005195,P00086842,M,36-45,7,B,0,1,14,16.0,,15292
1000738,P00328142,M,18-25,17,C,1,0,8,16.0,,7890
1001010,P00076742,M,26-35,0,A,1,0,5,,,3705
1001865,P00330342,F,18-25,1,B,2,0,5,11.0,16.0,6959
1001650,P00346342,M,26-35,19,C,1,0,1,15.0,,15422
1005233,P00108242,M,26-35,5,B,0,1,7,,,8408
1003985,P00075542,M,46-50,16,C,1,1,8,13.0,,9827
1000953,P00365142,M,51-55,20,B,1,1,6,16.0,,20623
1005888,P00147242,M,26-35,20,B,1,0,5,,,1969
1005431,P00134142,M,55+,1,C,3,1,5,,,8721
1005335,P00261842,M,26-35,14,B,1,1,2,14.0,,3705
1002674,P00322442,M,26-35,4,A,1,0,8,,,4166
1005463,P00103242,M,36-45,0,B,3,1,8,,,7905
1002276,P00279542,M,55+,13,C,1,1,8,,,9856
1001633,P00330242,F,46-50,7,B,2,1,5,,,5219
1002190,P00148642,F,26-35,15,B,1,1,6,10.0,13.0,16512
1003971,P00359142,F,18-25,4,B,0,0,16,,,16303
1004016,P00288942,M,51-55,0,B,1,0,1,2.0,5.0,7816
1004937,P00331942,M,36-45,0,C,1,1,5,,,3526
1005428,P00127942,F,26-35,6,B,4+,0,1,2.0,5.0,7966
1003532,P00148642,F,36-45,14,B,1,0,6,10.0,13.0,19932
1001969,P00205842,F,26-35,3,B,4+,0,5,,,5240
1004995,P00112042,M,51-55,20,B,0,1,18,,,3849
1005888,P00331042,M,26-35,20,B,1,0,5,8.0,,8737
1000429,P00357842,M,18-25,0,C,1,0,5,,,3654
1003586,P00326242,M,36-45,20,A,2,1,2,18.0,,12911
1005548,P00005042,F,18-25,4,A,4+,0,6,16.0,,20083
1005312,P00248142,M,26-35,1,A,1,0,5,,,8789
1000415,P00100642,F,36-45,0,A,2,1,5,15.0,,7010
1003762,P00086442,M,51-55,6,B,0,1,8,13.0,15.0,7777
1000855,P00199442,F,18-25,2,A,2,1,5,9.0,,6890
1005046,P00124842,M,26-35,16,A,0,0,11,,,7449
1004921,P00158542,F,26-35,15,B,3,1,5,6.0,13.0,6861
1001231,P00000142,M,26-35,12,C,1,0,3,4.0,5.0,10996
1005701,P00125942,M,26-35,7,C,4+,0,1,2.0,15.0,11507
1003301,P00370342,F,26-35,2,B,3,0,8,,,5973
1000453,P00114042,M,18-25,4,B,1,0,5,14.0,,8794
1003032,P00052942,M,26-35,0,A,1,1,5,,,8678
1002376,P00313542,M,26-35,1,A,3,0,5,8.0,,8707
1002611,P00106642,M,26-35,3,B,4+,0,7,,,20911
1002796,P00231942,M,26-35,14,B,3,0,11,,,1705
1003972,P00265242,F,26-35,6,C,3,0,5,8.0,,8728
1004750,P00030542,F,26-35,0,A,2,0,3,4.0,,8391
1000757,P00132042,M,26-35,12,A,1,0,13,16.0,,583
1003900,P00317842,F,26-35,14,B,2,1,8,,,10019
1001980,P0095042,M,36-45,7,A,1,0,4,5.0,8.0,2180
1003075,P00190142,F,26-35,11,C,2,1,3,4.0,5.0,13697
1004480,P00116742,M,26-35,0,B,1,0,11,,,7552
1004655,P00024142,F,26-35,1,A,3,0,8,9.0,14.0,8049
1000552,P00113642,M,51-55,18,C,3,1,8,,,9834
1005452,P00077042,M,36-45,6,A,4+,0,5,,,6879
1005283,P00058142,M,18-25,2,C,1,1,3,4.0,12.0,8405
1002820,P00226242,F,36-45,0,A,2,0,11,15.0,,4421
1000449,P00105442,M,26-35,7,C,3,0,11,,,4641
1005653,P00250342,M,51-55,1,B,1,0,16,,,16892
1002248,P00150942,F,36-45,12,C,2,0,6,11.0,13.0,12635
1004471,P00119442,M,26-35,6,A,1,0,5,,,5353
1004887,P00222442,M,18-25,2,B,1,1,5,,,5377
1005339,P00375436,M,18-25,17,C,1,0,20,,,257
1001220,P00036842,M,0-17,10,A,3,0,1,14.0,16.0,7773
1001530,P00220442,M,26-35,4,A,1,1,5,14.0,,5347
1003285,P00360042,M,26-35,4,B,3,0,8,,,6112
1003961,P00343542,M,26-35,1,C,1,0,8,11.0,,5938
1002786,P00021742,M,26-35,4,A,2,0,5,,,8687
1003475,P0094842,M,26-35,14,A,1,0,4,8.0,,1387
1001755,P00100442,F,18-25,4,B,4+,0,2,4.0,5.0,16247
1003422,P00282642,M,26-35,5,B,2,0,5,,,7071
1000880,P00067842,M,36-45,17,A,1,0,6,10.0,16.0,12416
1004227,P00034442,M,26-35,19,A,0,0,1,14.0,16.0,11742
1003603,P00222242,F,36-45,7,B,0,1,1,2.0,13.0,3952
1003589,P00158542,F,46-50,0,B,1,1,5,6.0,13.0,8759
1001974,P00109542,M,36-45,17,B,1,0,8,14.0,17.0,9890
1004888,P00295342,F,55+,0,B,4+,0,2,8.0,,16374
1005267,P00306142,M,36-45,7,C,2,0,5,,,3563
1005749,P00279542,M,26-35,2,A,0,1,8,,,9986
1004259,P00337842,M,36-45,17,C,1,0,5,,,5160
1003983,P00130842,M,26-35,0,B,1,0,5,14.0,,3430
1006032,P00119742,M,46-50,7,A,3,0,5,8.0,12.0,8697
1001047,P00317842,M,18-25,0,B,4+,0,8,,,9901
1002279,P00349942,M,51-55,7,B,2,1,1,5.0,,11575
1002326,P00251042,M,18-25,4,C,2,0,8,,,7895
1000349,P00319042,M,0-17,10,C,0,0,5,,,8845
1003182,P00118342,M,26-35,12,A,2,1,2,3.0,15.0,16123
1002181,P00117942,M,26-35,0,B,4+,1,5,15.0,,8782
1003410,P00112542,M,36-45,1,B,3,1,1,11.0,15.0,19561
1002643,P00024742,M,46-50,17,B,1,1,8,11.0,,5969
1002148,P00144642,F,18-25,0,B,0,1,1,15.0,16.0,15551
1004828,P00153842,F,18-25,20,B,1,0,8,14.0,16.0,6041
1002102,P00119442,M,26-35,11,B,3,0,5,,,5410
1003491,P00230842,M,26-35,16,B,1,0,8,,,7814
1005788,P00198042,M,26-35,0,A,4+,0,11,16.0,,4658
1000343,P00154042,F,36-45,3,B,2,0,1,2.0,15.0,15361
1000177,P00057642,M,51-55,1,B,3,1,1,15.0,16.0,11824
1005111,P00076142,M,36-45,2,B,1,1,8,,,7830
1001426,P00043342,M,18-25,14,B,3,0,8,14.0,,7761
1003334,P00044442,M,36-45,0,C,3,0,1,16.0,,15469
1005472,P00089242,M,36-45,1,C,0,1,2,5.0,,12727
1002777,P00205942,M,18-25,4,B,2,0,5,8.0,14.0,8890
1001474,P00119142,M,26-35,4,A,2,1,3,4.0,12.0,8122
1000620,P00057542,M,18-25,0,A,3,0,3,4.0,5.0,10929
1001753,P00020142,M,36-45,6,B,3,0,7,,,20537
1001264,P00278642,M,26-35,1,A,3,0,5,,,8660
1000376,P00251242,M,36-45,1,C,4+,1,5,11.0,,8727
1004367,P00329242,M,36-45,0,C,1,0,5,14.0,,5412
1004411,P00176942,M,18-25,4,A,3,0,5,,,8570
1004725,P00070342,M,36-45,5,A,2,0,1,2.0,14.0,11826
1002796,P00287942,M,26-35,14,B,3,0,8,14.0,,4023
1001737,P00145842,M,36-45,20,B,3,0,4,5.0,,1471
1002997,P00220442,F,36-45,16,C,2,0,5,14.0,,8760
1003704,P00296042,F,36-45,0,C,4+,1,8,13.0,16.0,9901
1005740,P00127542,M,26-35,1,B,1,0,1,2.0,15.0,3847
1001496,P00132642,M,26-35,17,A,2,0,1,,,12051
1002298,P00367042,M,36-45,17,C,4+,0,8,,,7785
1003292,P00063342,F,51-55,6,B,3,0,1,2.0,9.0,12014
1004083,P00046742,M,55+,14,A,0,0,1,2.0,15.0,19068
1000996,P00221142,M,26-35,17,A,4+,1,1,,,15610
1005079,P00104542,M,26-35,4,C,0,0,8,,,5834
1001815,P00025442,M,0-17,1,C,1,0,1,2.0,9.0,19031
1005689,P00127442,M,26-35,0,B,3,0,1,2.0,15.0,7594
1001739,P00365242,M,55+,16,C,1,1,5,8.0,,3728
1003502,P00174442,F,18-25,7,C,4+,1,5,,,5181
1003315,P00270942,M,26-35,12,B,1,1,1,2.0,15.0,15207
1004484,P00185842,F,26-35,17,C,1,0,4,5.0,15.0,2806
1001120,P00287342,M,18-25,4,A,0,1,5,,,8639
1005101,P00347842,M,26-35,0,B,1,1,5,14.0,,3568
1005432,P00288342,M,55+,13,C,3,1,8,,,5833
1004904,P00302342,M,51-55,15,B,1,1,8,,,5970
1001812,P00361342,F,26-35,12,A,4+,1,5,,,7097
1004186,P00338342,M,26-35,7,B,1,1,5,,,7181
1005090,P00003242,F,36-45,19,B,3,1,8,15.0,,9815
1001970,P00184042,M,51-55,13,C,1,0,1,8.0,,15713
1002498,P0094442,M,55+,18,C,1,1,18,,,2363
1004747,P00347642,M,18-25,4,C,1,0,1,6.0,,11919
1004733,P00125942,M,18-25,18,C,1,0,1,2.0,15.0,19270
1000148,P00296042,M,51-55,17,B,3,1,8,13.0,16.0,4205
1000198,P00030742,M,26-35,12,A,0,1,1,,,15542
1005831,P00324742,M,26-35,1,A,2,1,2,9.0,14.0,12999
1004344,P00035942,M,26-35,1,A,4+,0,1,5.0,18.0,11940
1003067,P00121142,F,26-35,0,A,1,0,8,,,9862
1005505,P00252242,F,26-35,4,B,3,1,6,10.0,,20342
1004266,P00251542,M,55+,13,C,1,1,11,16.0,,4564
1001647,P00001942,M,18-25,18,B,0,0,5,,,5331
1001088,P00047942,F,0-17,10,A,3,0,5,13.0,,5207
1003769,P00028842,M,26-35,15,B,0,0,6,8.0,,20361
1000429,P00173342,M,18-25,0,C,1,0,1,6.0,14.0,19501
1005099,P00251542,M,18-25,0,B,3,0,11,16.0,,5971
1005555,P00003942,M,0-17,10,B,2,0,5,14.0,,3697
1003201,P00219242,M,46-50,7,B,0,1,4,5.0,,2826
1002456,P00348242,M,26-35,5,A,1,0,8,,,6170
1001611,P00149342,M,26-35,0,B,1,0,13,16.0,,588
1001552,P00170442,M,46-50,20,B,1,1,5,,,6903
1002785,P00174442,M,55+,13,C,1,1,5,,,5209
1003900,P00040742,F,26-35,14,B,2,1,1,5.0,,7807
1002743,P00156842,M,26-35,14,B,2,0,4,5.0,,2175
1000022,P00044142,M,18-25,15,A,4+,0,8,16.0,,4210
1001146,P00123642,F,18-25,16,B,2,1,11,16.0,,4603
1004577,P00273742,M,36-45,7,C,0,1,1,17.0,,15890
1005140,P00192042,M,26-35,6,B,2,0,5,9.0,14.0,5259
1002038,P00327242,F,46-50,1,B,3,1,5,8.0,,8861
1005317,P00223242,F,26-35,0,A,1,0,5,14.0,,7069
1004058,P00030842,M,26-35,6,B,3,1,1,2.0,15.0,7876
1005054,P00114542,M,36-45,2,B,0,0,5,,,5248
1001737,P00041042,M,36-45,20,B,3,0,1,16.0,,15611
1001675,P00074142,F,26-35,6,B,1,1,3,4.0,12.0,8049
1005046,P00248942,M,26-35,16,A,0,0,1,6.0,14.0,15439
1005198,P00239042,F,18-25,4,B,0,0,5,6.0,16.0,5241
1002496,P00058042,M,51-55,1,B,1,0,8,16.0,,5914
1003717,P00199442,M,36-45,17,C,4+,0,5,9.0,,6864
1002063,P00354242,M,26-35,4,A,3,0,5,,,6866
1005713,P00192842,F,51-55,7,C,4+,1,5,14.0,,6879
1004633,P00036542,M,0-17,0,B,1,0,4,5.0,,3448
1004083,P00118442,M,55+,14,A,0,0,1,2.0,,11648
1003739,P00296042,M,55+,11,C,1,0,8,13.0,16.0,8057
1003533,P00157542,M,26-35,2,A,2,1,8,14.0,,10078
1005747,P00325742,M,26-35,0,B,4+,1,2,9.0,,9939
1003841,P00198042,M,46-50,18,A,4+,0,11,16.0,,7540
1003045,P00240242,M,46-50,1,B,2,1,1,15.0,16.0,19111
1001350,P00295842,F,36-45,0,C,1,0,5,8.0,,6984
1005100,P00197142,M,51-55,6,B,1,1,5,,,3706
1005222,P00344742,M,26-35,12,B,1,0,5,,,1801
1004562,P00045842,M,36-45,10,A,1,1,5,14.0,,8764
1002131,P00214642,M,26-35,0,B,1,0,11,13.0,16.0,4486
1001395,P00339842,M,26-35,2,B,1,1,1,14.0,15.0,11608
1001035,P00313442,M,18-25,2,C,1,1,5,6.0,8.0,8691
1001164,P00104242,F,26-35,19,A,1,1,8,,,6152
1004064,P00084442,M,46-50,0,A,1,1,13,16.0,,926
1000092,P00316742,F,18-25,4,B,1,0,4,5.0,,2829
1003840,P00289842,F,26-35,0,B,3,0,1,16.0,,3979
1000462,P00048742,M,18-25,16,C,1,1,5,,,5151
1005738,P00145442,M,26-35,12,A,1,1,8,15.0,,2273
1002811,P00106642,M,26-35,19,B,1,0,7,,,20591
1003665,P00323942,M,26-35,0,A,2,0,8,15.0,,8046
1001605,P00023342,F,18-25,0,B,1,0,3,4.0,5.0,8360
1004041,P00197142,M,18-25,3,B,2,0,5,,,5295
1003004,P00111742,F,18-25,4,A,1,0,15,,,20745
1006002,P00297942,M,51-55,0,C,1,1,8,,,9996
1004627,P00323942,M,55+,1,C,1,1,8,15.0,,7805
1002436,P00256642,M,26-35,7,B,2,0,5,,,7189
1005153,P00331342,M,26-35,7,B,3,0,8,16.0,,6029
1001926,P00113642,F,0-17,0,B,1,0,8,,,10064
1004808,P00170942,M,36-45,0,A,1,1,5,8.0,14.0,5261
1000855,P00155342,F,18-25,2,A,2,1,5,13.0,,5149
1003592,P00350942,F,55+,2,B,2,1,3,4.0,5.0,5503
1004232,P00295942,F,36-45,20,B,0,1,2,5.0,15.0,12768
1003044,P00299142,M,36-45,16,C,1,1,5,,,5262
1004004,P00030842,M,51-55,0,C,1,1,1,2.0,15.0,19269
1003841,P00244842,M,46-50,18,A,4+,0,11,,,5950
1001088,P00208842,F,0-17,10,A,3,0,11,16.0,,4640
1001356,P00123742,F,18-25,4,B,2,0,11,,,4688
1001839,P00036842,M,18-25,4,C,1,0,1,14.0,16.0,15502
1005329,P00287342,F,26-35,5,B,1,0,5,,,8678
1005957,P00034042,M,18-25,20,B,1,1,1,2.0,16.0,11563
1001962,P00303442,F,18-25,1,B,0,1,1,8.0,14.0,11979
1003822,P00250342,M,46-50,20,C,1,0,16,,,16250
1005491,P00070342,M,18-25,7,A,1,0,1,2.0,14.0,11688
1003401,P00323742,M,36-45,7,B,1,0,8,,,7933
1001015,P00220242,M,36-45,3,A,4+,1,3,12.0,,5649
1002465,P00084942,M,51-55,6,C,0,1,5,8.0,,8845
1005329,P00158242,F,26-35,5,B,1,0,6,8.0,,16279
